observation_date,UnemploymentRate,FedFunds,MoneySupply,ProducerPriceIndex,CPIGrowthRate,GDP,CandILoans,CRELoans
1991-04-01,6.5,5.91,3349.5,116.000,0.14814814814812900,5.220988281427850000,635.7611,858.5403
1991-05-01,6.7,5.78,3330.3,116.500,0.29585798816568200,4.592676233716300000,631.0703,861.9788
1991-06-01,7.0,5.90,3349.7,116.400,0.29498525073748400,2.688177864309420000,628.1952,866.1254
1991-07-01,6.8,5.82,3354.4,116.100,0.14705882352939300,1.634138625784150000,622.6579,864.6953
1991-08-01,6.6,5.66,3351.4,116.200,0.29368575624082400,0.816811793961961000,615.8168,864.0423
1991-09-01,6.5,5.45,3347.6,116.100,0.43923865300146600,1.627116469173520000,616.7396,865.4474
1991-10-01,6.5,5.21,3353.8,116.400,0.14577259475220600,0.525524320574069000,618.8955,868.0981
1991-11-01,6.7,4.81,3371.2,116.400,0.29112081513828400,1.856392475636960000,618.2401,870.4257
1991-12-01,6.9,4.43,3386.4,115.900,0.07256894049345950,3.186362860003490000,618.3621,870.7876
1992-01-01,8.1,4.03,3383.2,115.600,0.14503263234227800,5.472735836334890000,610.8545,870.1207
1992-02-01,8.2,4.06,3390.1,116.000,0.36205648081099800,6.165365767332330000,609.2603,870.3462
1992-03-01,7.8,3.98,3404.8,116.100,0.50505050505053600,5.839824152924670000,610.5367,871.2985
1992-04-01,7.2,3.73,3418.9,116.300,0.14357501794685900,3.863350609021560000,608.7587,878.8562
1992-05-01,7.3,3.82,3388.0,117.200,0.14336917562724100,2.826307955222300000,605.3502,880.9238
1992-06-01,8.0,3.76,3388.7,118.000,0.35790980672869600,3.756958346152060000,602.7208,879.5056
1992-07-01,7.7,3.25,3393.2,117.900,0.21398002853068100,4.739873220134880000,598.8481,878.8247
1992-08-01,7.4,3.30,3396.5,117.700,0.28469750889679800,2.905516591741950000,594.5844,880.4345
1992-09-01,7.3,3.22,3401.2,118.000,0.28388928317956100,5.029317990243200000,594.7444,884.0431
1992-10-01,6.9,3.10,3418.7,118.100,0.35385704175512300,5.528552979474230000,594.7105,888.1187
1992-11-01,7.1,3.09,3433.4,117.800,0.14104372355430200,3.509877932060670000,596.3976,890.6699
1992-12-01,7.1,2.92,3441.3,117.600,-0.07042253521127720,0.791339958919133000,596.0031,890.8834
1993-01-01,8.0,3.02,3423.6,118.000,0.49330514446792800,-0.568448244899225000,593.2091,885.8091
1993-02-01,7.8,3.03,3400.7,118.400,0.35063113604489200,0.329638556276051000,593.4956,884.0994
1993-03-01,7.4,3.07,3410.5,118.700,0.34940600978336000,1.948028367202510000,594.4078,886.0253
1993-04-01,6.9,2.96,3430.4,119.300,0.27855153203342700,3.195147254711390000,590.0208,890.1302
1993-05-01,6.8,3.00,3425.0,119.700,0.13888888888888900,2.883516687936850000,591.2285,896.5726
1993-06-01,7.2,3.04,3439.5,119.500,0.13869625520112800,1.324385789053560000,591.8446,902.1046
1993-07-01,7.0,3.06,3442.6,119.200,0.00000000000000000,0.593068293901498000,587.6010,904.6751
1993-08-01,6.6,3.03,3440.9,118.700,0.27700831024930900,2.305047460974310000,584.6127,907.7069
1993-09-01,6.4,3.09,3443.5,118.700,0.20718232044198100,5.212245495556480000,581.8573,911.9960
1993-10-01,6.4,2.99,3452.7,119.100,0.41350792556855700,7.009589440441600000,581.7561,917.3530
1993-11-01,6.2,3.02,3474.7,119.000,0.06863417982157850,5.424728959313880000,583.1517,923.0157
1993-12-01,6.1,2.96,3495.1,118.600,0.00000000000000000,4.028769941034470000,582.8848,932.1616
1994-01-01,7.3,3.05,3480.1,119.100,0.27434842249655400,2.659907969954960000,585.5685,930.0397
1994-02-01,7.1,3.25,3459.7,119.300,0.34199726402188000,3.311066815143490000,588.6758,926.9809
1994-03-01,6.8,3.34,3477.2,119.700,0.34083162917519800,6.651786962692120000,597.8574,927.4581
1994-04-01,6.2,3.56,3503.1,119.700,0.13586956521739200,6.109447580072690000,605.0496,932.4176
1994-05-01,5.9,4.01,3474.5,119.900,0.06784260515604720,5.381178714688250000,608.3717,937.0955
1994-06-01,6.2,4.25,3477.4,120.500,0.33898305084745000,2.765832861052540000,610.4947,943.9472
1994-07-01,6.2,4.26,3491.5,120.700,0.27027027027027100,0.493463623220202000,615.9570,951.7214
1994-08-01,5.9,4.47,3481.6,121.200,0.40431266846361400,2.234150273075660000,618.2437,958.3951
1994-09-01,5.6,4.73,3476.8,121.000,0.26845637583892700,4.119447335519200000,621.3604,966.8010
1994-10-01,5.4,4.76,3478.2,120.900,0.06693440428381100,5.607388613616100000,629.5241,973.9983
1994-11-01,5.3,5.29,3491.8,121.500,0.13377926421403000,5.242162516896040000,637.2752,981.8181
1994-12-01,5.1,5.45,3507.8,121.900,0.00000000000000000,3.237031741212690000,642.6727,991.6256
1995-01-01,6.2,5.53,3495.3,122.900,0.40080160320641400,0.309173698567342000,652.7363,997.9298
1995-02-01,5.9,5.92,3474.9,123.500,0.39920159680638900,-0.160918228498234000,667.9365,1003.8502
1995-03-01,5.7,5.98,3491.7,123.900,0.33134526176274900,0.428241556928454000,676.6338,1008.5446
1995-04-01,5.6,6.05,3522.4,124.600,0.33025099075298200,0.851943763543469000,682.8063,1016.3400
1995-05-01,5.5,6.01,3506.7,124.900,0.19749835418037400,2.120287322302580000,690.2417,1024.0660
1995-06-01,5.8,6.00,3545.5,125.300,0.19710906701709200,3.206503833349650000,692.1632,1033.8661
1995-07-01,5.9,5.85,3569.7,125.300,0.00000000000000000,2.729616601614310000,697.2989,1044.6327
1995-08-01,5.6,5.74,3585.2,125.100,0.26229508196721400,4.961351325086590000,697.5647,1050.7308
1995-09-01,5.4,5.80,3594.6,125.200,0.19620667102680700,3.844574170818950000,702.3079,1056.8521
1995-10-01,5.2,5.76,3602.3,125.300,0.32637075718014900,1.896450042908810000,704.6163,1059.9774
1995-11-01,5.3,5.80,3622.9,125.400,-0.06506180871827410,1.851149448029290000,711.5602,1064.9765
1995-12-01,5.2,5.60,3653.3,125.700,-0.06510416666665840,2.332357826534620000,714.2085,1066.3158
1996-01-01,6.3,5.56,3651.3,126.300,0.58631921824103600,1.390380799532600000,720.3786,1070.0721
1996-02-01,6.0,5.22,3647.5,126.200,0.32383419689120200,5.006033036648350000,726.2534,1069.5359
1996-03-01,5.8,5.31,3694.0,126.400,0.51646223369914600,6.173075271099420000,730.2725,1072.0550
1996-04-01,5.4,5.22,3720.6,127.400,0.38535645472063500,7.919770873885210000,737.5891,1075.5403
1996-05-01,5.4,5.24,3690.1,128.100,0.19193857965450300,6.987920137761420000,740.5124,1077.4522
1996-06-01,5.5,5.27,3721.0,128.000,0.06385696040867640,4.447046095549470000,742.6982,1083.0304
1996-07-01,5.6,5.40,3734.1,128.000,0.19144862795150900,1.930664686853170000,742.7408,1080.7137
1996-08-01,5.1,5.22,3741.6,128.300,0.19108280254778000,2.915515181654700000,741.4776,1091.1147
1996-09-01,5.0,5.30,3744.2,128.200,0.31786395422758300,4.637597769274000000,755.0209,1098.3514
1996-10-01,4.9,5.24,3758.7,128.000,0.31685678073510100,5.144151584956960000,764.9315,1107.3145
1996-11-01,5.0,5.31,3797.2,128.200,0.18951358180668900,4.216990753170990000,771.3940,1116.1125
1996-12-01,5.0,5.29,3839.8,129.100,0.00000000000000000,1.131567058840780000,778.4343,1127.5327
1997-01-01,5.9,5.25,3839.5,129.700,0.31525851197981600,0.576967452032079000,781.1222,1132.1863
1997-02-01,5.7,5.19,3835.1,128.500,0.31426775612823100,4.432354297601590000,791.9474,1133.3495
1997-03-01,5.5,5.39,3873.2,127.300,0.25062656641604100,6.113110685751840000,798.2926,1142.3273
1997-04-01,4.8,5.51,3905.7,127.000,0.12499999999998400,7.967662903037820000,809.4824,1156.6956
1997-05-01,4.7,5.50,3869.4,127.400,-0.06242197253432410,6.624710724306710000,813.3899,1167.8155
1997-06-01,5.2,5.56,3899.5,127.200,0.12492192379764300,5.507909289535380000,814.5937,1181.3115
1997-07-01,5.0,5.52,3918.5,126.900,0.12476606363067700,5.055940253800920000,813.0479,1190.1772
1997-08-01,4.8,5.54,3953.2,127.200,0.18691588785047600,4.155644474824460000,814.8431,1198.7822
1997-09-01,4.7,5.54,3961.5,127.500,0.24875621890545700,3.635116642072850000,826.4716,1210.5250
1997-10-01,4.4,5.50,3977.2,127.800,0.24813895781637800,3.001317010002080000,833.4817,1216.8515
1997-11-01,4.3,5.52,4015.8,127.900,-0.06188118811880400,3.358460335571080000,839.5687,1223.4858
1997-12-01,4.4,5.50,4055.1,126.800,-0.12383900928791000,3.632685517425640000,845.8462,1225.9171
1998-01-01,5.2,5.56,4062.5,125.400,0.18598884066953600,4.303705158391070000,854.4371,1227.2205
1998-02-01,5.0,5.51,4080.1,125.000,0.18564356435644500,4.364061288484220000,865.7589,1236.0256
1998-03-01,5.0,5.49,4131.7,124.700,0.18529956763433500,3.549912129404900000,868.5829,1246.8187
1998-04-01,4.1,5.45,4174.6,124.900,0.18495684340321500,3.475983440706800000,869.8634,1254.3683
1998-05-01,4.2,5.49,4144.0,125.100,0.18461538461539300,3.987989360688540000,880.3609,1255.7779
1998-06-01,4.7,5.56,4174.6,124.800,0.12285012285012300,3.303496294636580000,892.1138,1258.2012
1998-07-01,4.7,5.54,4193.2,124.900,0.12269938650305200,4.284874567650770000,893.0475,1265.1169
1998-08-01,4.5,5.55,4220.3,124.200,0.12254901960786000,7.276762319201810000,895.4415,1274.3950
1998-09-01,4.4,5.51,4254.4,123.800,0.12239902080781800,6.816503288083940000,908.9118,1277.2430
1998-10-01,4.2,5.07,4291.4,124.000,0.24449877750613000,7.160072908351740000,931.0810,1285.3074
1998-11-01,4.1,4.83,4345.9,123.600,0.00000000000000000,5.541051430982600000,941.9991,1306.8243
1998-12-01,4.0,4.68,4399.6,122.800,-0.06097560975610580,4.232095293571640000,940.1708,1317.3062
1999-01-01,4.8,4.63,4409.5,122.900,0.24405125076267700,3.399260125491200000,936.6691,1320.7727
1999-02-01,4.7,4.76,4418.7,122.300,0.12172854534386800,3.414479387296040000,940.1176,1318.9785
1999-03-01,4.4,4.81,4455.6,122.600,0.30395136778116400,2.803648692935550000,946.9501,1321.1179
1999-04-01,4.1,4.74,4501.4,123.600,0.72727272727271400,3.061473434128300000,952.9272,1326.9637
1999-05-01,4.0,4.74,4464.1,124.700,0.00000000000000000,3.845945754315330000,947.2921,1337.4576
1999-06-01,4.5,4.76,4494.7,125.200,0.00000000000000000,4.028423361134040000,950.8006,1343.5433
1999-07-01,4.5,4.99,4519.6,125.700,0.30084235860408500,5.435950136064140000,953.2766,1353.3624
1999-08-01,4.2,5.07,4539.4,126.900,0.23995200959809700,6.023121473084820000,960.2613,1371.8349
1999-09-01,4.1,5.22,4553.1,128.000,0.47875523638538400,7.068598046214750000,971.3059,1390.7791
1999-10-01,3.8,5.20,4574.8,127.700,0.17867778439546600,8.798968638164260000,977.6750,1413.0936
1999-11-01,3.8,5.42,4610.2,128.300,0.05945303210464540,5.452674519709070000,999.7367,1429.8947
1999-12-01,3.7,5.30,4664.5,127.800,0.00000000000000000,1.195734104094710000,1002.0151,1467.2083
2000-01-01,4.5,5.45,4672.6,128.300,0.29708853238265900,-1.427080504414590000,1002.4454,1485.1328
2000-02-01,4.4,5.73,4674.4,129.800,0.59241706161137700,0.843350522836332000,1021.3223,1490.7678
2000-03-01,4.3,5.85,4736.0,130.800,0.82449941107183700,7.854704407070800000,1029.2104,1512.2699
2000-04-01,3.7,6.02,4806.1,130.700,0.05841121495327900,10.911079230631900000,1041.3789,1534.3435
2000-05-01,3.8,6.27,4732.3,131.600,0.11675423234092300,6.858187571754140000,1058.2180,1560.8429
2000-06-01,4.1,6.53,4757.7,133.800,0.52478134110788200,1.922393701361690000,1063.6394,1579.7148
2000-07-01,4.2,6.54,4773.9,133.700,0.23201856148492000,-2.745514167484220000,1062.9152,1599.2157
2000-08-01,4.1,6.50,4804.4,132.900,0.00000000000000000,-1.108798572152690000,1062.8728,1615.3362
2000-09-01,3.8,6.52,4840.0,134.700,0.52083333333331200,3.357366547752510000,1068.5774,1627.3324
2000-10-01,3.6,6.51,4853.9,135.400,0.17271157167531100,4.082221994941270000,1076.2505,1628.1265
2000-11-01,3.7,6.51,4881.7,135.000,0.05747126436780880,2.417156454208260000,1079.5047,1641.8589
2000-12-01,3.7,6.40,4952.6,136.200,-0.05743825387707480,-1.342385521553820000,1085.8334,1646.2971
2001-01-01,4.7,5.98,4978.5,140.000,0.63218390804597200,-3.501692607666250000,1092.6257,1645.9650
2001-02-01,4.6,5.49,5007.3,137.400,0.39977155910909000,-1.898057123021180000,1099.4252,1653.4572
2001-03-01,4.5,5.31,5097.5,135.900,0.22753128555174900,2.877659895656330000,1095.3238,1662.2295
2001-04-01,4.2,4.80,5173.5,136.400,0.39727582292850000,4.556773396642120000,1095.5755,1674.2182
2001-05-01,4.1,4.21,5110.4,136.800,0.45223289994345800,3.142629465295290000,1090.9447,1690.8677
2001-06-01,4.7,3.97,5159.6,135.500,0.16882386043895000,-1.523766149411130000,1073.1209,1693.3104
2001-07-01,4.7,3.77,5188.2,133.400,-0.28089887640448800,-3.590823164767200000,1058.8788,1700.9078
2001-08-01,4.9,3.65,5224.1,133.400,0.00000000000000000,-1.933840273573740000,1048.3954,1705.2100
2001-09-01,4.7,3.07,5335.6,133.300,0.45070422535211400,0.090523954942300900,1054.9491,1717.7826
2001-10-01,5.0,2.49,5320.7,130.300,-0.33651149747618000,1.400284804414100000,1041.8392,1721.9818
2001-11-01,5.3,2.09,5383.6,129.800,-0.16882386043893500,2.250951554311930000,1032.6830,1747.9837
2001-12-01,5.4,1.82,5463.8,128.100,-0.39458850056370700,3.036096346206030000,1021.7855,1765.4254
2002-01-01,6.3,1.73,5449.9,128.500,0.22637238256932800,4.010867669003270000,1010.8526,1759.5983
2002-02-01,6.1,1.74,5469.3,128.400,0.39525691699607100,3.352946352346610000,1021.0308,1764.3547
2002-03-01,6.1,1.73,5518.1,129.800,0.56242969628796600,2.623908199706890000,1014.8204,1764.4286
2002-04-01,5.7,1.75,5532.5,130.800,0.55928411633108400,2.336484798679500000,1006.2120,1772.8266
2002-05-01,5.5,1.75,5499.0,130.800,0.00000000000000000,2.109411341882200000,997.3295,1785.8934
2002-06-01,6.0,1.75,5536.9,130.900,0.05561735261402310,2.275575933847490000,985.0384,1810.4563
2002-07-01,5.9,1.73,5577.7,131.200,0.11117287381877400,1.594072996557080000,972.4925,1835.9543
2002-08-01,5.7,1.74,5620.7,131.500,0.33314825097168400,1.369558208651400000,966.8920,1868.5377
2002-09-01,5.4,1.75,5645.6,132.300,0.16602102933039000,0.293242233546056000,962.7299,1906.8893
2002-10-01,5.3,1.75,5684.5,133.200,0.16574585635359900,0.059933137503733300,959.7806,1954.2391
2002-11-01,5.6,1.34,5756.6,133.100,0.00000000000000000,1.046596803251460000,959.1448,1991.7062
2002-12-01,5.7,1.24,5803.0,132.900,-0.22062879205736400,0.476829951272479000,957.4304,2017.2374
2003-01-01,6.5,1.24,5792.4,135.300,0.44223327805416100,2.919561211200330000,949.3908,2037.6071
2003-02-01,6.4,1.26,5819.7,137.600,0.77050082553660200,2.711220461672060000,944.9444,2063.5531
2003-03-01,6.2,1.25,5881.0,141.200,0.60076460950299900,2.369350283535640000,939.7252,2073.3835
2003-04-01,5.8,1.26,5937.4,136.800,-0.21715526601518700,2.582628222623210000,940.2630,2094.6176
2003-05-01,5.8,1.26,5937.0,136.700,-0.16322089227421900,5.001424402387630000,929.3242,2125.4709
2003-06-01,6.5,1.22,5991.1,138.000,0.10899182561307900,6.825287233303550000,918.4493,2143.9296
2003-07-01,6.3,1.01,6034.0,137.700,0.10887316276537900,7.406288988386250000,918.0266,2177.9192
2003-08-01,6.0,1.03,6090.6,138.000,0.38064165307231600,6.232508616575350000,905.5974,2224.3492
2003-09-01,5.8,1.01,6062.6,138.500,0.32502708559046700,6.190648813913970000,897.1327,2242.3954
2003-10-01,5.6,1.01,6047.2,139.300,-0.10799136069114500,4.533544345504780000,884.2881,2222.8406
2003-11-01,5.6,1.00,6075.7,138.900,-0.27027027027026400,3.448021898068320000,880.5929,2215.1611
2003-12-01,5.4,0.98,6097.3,139.500,-0.10840108401084100,2.191532847877090000,883.4440,2214.0218
2004-01-01,6.3,1.00,6057.8,141.400,0.48833423765599000,1.601651198531710000,875.8919,2227.2603
2004-02-01,6.0,1.01,6087.9,142.100,0.53995680345571200,2.458372168757480000,876.8264,2246.5467
2004-03-01,6.0,1.00,6167.4,143.100,0.64446831364126300,2.997868825861290000,870.7900,2276.4245
2004-04-01,5.4,1.00,6234.8,144.800,0.32017075773746100,3.031722399509870000,868.5807,2329.5593
2004-05-01,5.3,1.00,6248.5,146.800,0.58510638297871900,3.418606883751450000,866.9749,2377.5348
2004-06-01,5.8,1.03,6271.7,147.200,0.31729243786356600,3.545368996407020000,869.9400,2404.0447
2004-07-01,5.7,1.26,6277.9,147.400,-0.15814443858723700,4.070038137347090000,874.8297,2415.7929
2004-08-01,5.4,1.43,6299.5,148.000,0.05279831045405870,3.766748570554980000,879.6647,2441.5790
2004-09-01,5.1,1.61,6332.7,147.700,0.21108179419525200,3.469771816187960000,884.8778,2474.2959
2004-10-01,5.1,1.76,6354.5,150.000,0.52659294365455700,4.043894064773550000,887.5591,2506.0408
2004-11-01,5.2,1.93,6404.0,151.400,0.05238344683080860,4.274677804697460000,896.8835,2539.1992
2004-12-01,5.1,2.16,6446.3,150.200,-0.36649214659685300,5.228109817415970000,906.8770,2558.1693
2005-01-01,5.7,2.28,6403.0,150.900,0.21019442984759600,5.267604724766090000,921.2617,2577.6778
2005-02-01,5.8,2.50,6404.6,151.600,0.57682223387520600,3.903471460208330000,933.6356,2599.0931
2005-03-01,5.4,2.63,6463.7,153.700,0.78206465067777200,1.418170468777430000,946.6581,2636.0575
2005-04-01,4.9,2.79,6507.2,155.000,0.67252974650801400,1.364220710807540000,962.1103,2666.7128
2005-05-01,4.9,3.00,6458.5,154.300,-0.10277492291879500,1.618890065541890000,972.0800,2690.5723
2005-06-01,5.2,3.04,6510.4,154.300,0.05144032921810040,3.414538639215910000,975.4887,2729.7654
2005-07-01,5.2,3.26,6529.3,156.300,0.46272493573265600,3.783770479298890000,985.3175,2784.9013
2005-08-01,4.9,3.50,6553.5,157.600,0.51177072671443400,3.909426835934970000,992.2647,2829.2200
2005-09-01,4.8,3.62,6586.2,162.200,1.22199592668025000,0.557605411592834000,999.8397,2853.1393
2005-10-01,4.6,3.78,6613.4,166.200,0.20120724346075200,0.917003459414412000,1013.9806,2879.6712
2005-11-01,4.8,4.00,6654.1,163.700,-0.80321285140562600,3.357187084131020000,1022.6960,2906.2069
2005-12-01,4.6,4.16,6707.2,163.000,-0.40485829959513000,5.887730346195350000,1037.2559,2929.6601
2006-01-01,5.1,4.29,6705.3,164.300,0.76219512195121600,6.817434363887270000,1049.0138,2945.0594
2006-02-01,5.1,4.49,6722.4,161.800,0.20171457387795000,4.997382186966970000,1060.1331,2966.3091
2006-03-01,4.8,4.59,6794.9,162.200,0.55359838953198000,2.658270108637800000,1069.1643,2984.6807
2006-04-01,4.5,4.79,6858.4,164.300,0.85085085085083400,-0.114556878117625000,1088.1810,3016.6105
2006-05-01,4.4,4.94,6796.8,165.800,0.49627791563274300,-0.331616270536888000,1106.4184,3054.2649
2006-06-01,4.8,4.99,6850.5,166.100,0.19753086419753200,-0.485566587737872000,1118.4547,3091.4024
2006-07-01,5.0,5.24,6872.0,166.800,0.29571217348448900,-0.204058963788748000,1124.0606,3124.4861
2006-08-01,4.6,5.25,6890.6,167.900,0.19656019656019700,1.978711190045670000,1147.3077,3134.8638
2006-09-01,4.4,5.25,6918.0,165.400,-0.49043648847475700,3.371746787799530000,1150.9467,3164.4765
2006-10-01,4.1,5.25,6960.8,162.200,-0.54213898472152100,4.114825607928920000,1162.6095,3315.5353
2006-11-01,4.3,5.25,7023.0,164.600,-0.14866204162537900,3.497958905089930000,1171.6304,3345.2370
2006-12-01,4.3,5.24,7098.0,165.600,0.14888337468983300,2.177573728645850000,1184.5780,3374.2267
2007-01-01,5.0,5.25,7095.9,164.000,0.30525272547076300,-0.524177168775297000,1192.8212,3393.5714
2007-02-01,4.9,5.26,7107.5,166.800,0.53503675598766200,0.901558311421012000,1207.0272,3416.7560
2007-03-01,4.5,5.26,7205.3,169.300,0.91056958510854300,2.490645038309660000,1216.1881,3352.3991
2007-04-01,4.3,5.25,7294.5,171.400,0.64961626865088900,2.888516565933810000,1229.1651,3379.0715
2007-05-01,4.3,5.25,7238.8,173.300,0.61107186747047000,3.051011994090980000,1247.3248,3407.6326
2007-06-01,4.7,5.25,7282.8,173.800,0.19379751766056500,2.254783864109400000,1262.6589,3427.5488
2007-07-01,4.9,5.26,7285.6,175.100,-0.02543772078020540,1.584674277099360000,1272.5216,3450.0151
2007-08-01,4.6,5.02,7344.9,172.400,-0.18339022270871100,2.876047571664440000,1301.1760,3473.1535
2007-09-01,4.5,4.94,7365.5,173.500,0.27559074053589300,3.545302160037780000,1350.7923,3506.6240
2007-10-01,4.4,4.76,7376.2,174.700,0.21391913281211700,3.367374044534100000,1377.5167,3562.7335
2007-11-01,4.5,4.49,7434.6,179.000,0.59396178734158100,1.762155873590630000,1397.4512,3593.8161
2007-12-01,4.8,4.24,7502.0,178.600,-0.06708631296478140,-1.721885152801340000,1421.1636,3602.8571
2008-01-01,5.4,3.94,7500.1,181.000,0.49705764726046900,-3.381339877820830000,1441.0593,3614.2731
2008-02-01,5.2,2.98,7582.2,182.700,0.29041121849534800,-2.210657936522610000,1451.4863,3627.4068
2008-03-01,5.2,2.61,7716.2,187.900,0.86682129309896700,1.558655014945890000,1471.5166,3639.7590
2008-04-01,4.8,2.28,7764.4,190.900,0.60647783897195600,4.197893586122400000,1492.2624,3651.0550
2008-05-01,5.2,1.98,7706.2,196.600,0.84208860317563100,3.076344162648300000,1494.7865,3648.2978
2008-06-01,5.7,2.00,7728.6,200.500,1.00769969348940000,0.898411491003574000,1496.3269,3636.7235
2008-07-01,6.0,2.01,7741.7,205.500,0.52510111281221300,-1.564656343333450000,1499.9020,3629.3432
2008-08-01,6.1,2.00,7739.5,199.000,-0.39915622556417400,-5.057000651464680000,1505.4028,3631.9052
2008-09-01,6.0,1.81,7812.6,196.900,-0.13830185406645500,-9.080935067301090000,1532.3119,3669.4764
2008-10-01,6.1,0.97,7919.9,186.400,-1.01013332845789000,-9.350153979532340000,1589.8842,3829.0872
2008-11-01,6.5,0.39,8010.3,176.800,-1.91528953285958000,-10.258132772892900000,1580.8279,3833.1313
2008-12-01,7.1,0.16,8229.0,170.900,-1.03424738142875000,-7.686804814491140000,1563.6059,3825.4368
2009-01-01,8.5,0.15,8273.9,171.200,0.43524173754210100,-4.081415488062500000,1544.2795,3803.7828
2009-02-01,8.9,0.22,8302.5,169.300,0.49729330359047500,-1.301434546039390000,1534.7816,3825.1684
2009-03-01,9.0,0.18,8438.3,168.100,0.24317484554154000,-1.726108628135050000,1512.5286,3820.1286
2009-04-01,8.6,0.15,8438.4,169.100,0.24963682777879900,-0.504902627812764000,1493.1416,3832.1862
2009-05-01,9.1,0.18,8425.5,170.800,0.28887638341774500,-0.057614480824996800,1472.9185,3876.7436
2009-06-01,9.7,0.21,8438.1,174.100,0.85898922639533600,0.286576715341273000,1434.8055,3858.4673
2009-07-01,9.7,0.16,8404.5,172.500,-0.15855869221532300,1.161192497623580000,1384.6380,3835.5296
2009-08-01,9.6,0.16,8383.5,175.000,0.22428500448104900,2.071132704769530000,1356.6760,3814.2246
2009-09-01,9.5,0.15,8391.9,174.100,0.06254806934958170,4.846808045171570000,1338.7094,3766.7909
2009-10-01,9.5,0.12,8423.4,175.200,0.09631011858185780,5.331882644857790000,1309.7618,3744.9949
2009-11-01,9.4,0.12,8498.6,177.400,0.07077533687670790,4.331654678019950000,1293.7862,3812.5904
2009-12-01,9.7,0.12,8540.8,178.100,-0.17611981694631300,1.840729617975660000,1269.1825,3785.7535
2010-01-01,10.6,0.11,8461.6,181.900,0.34174735701485000,1.267083778180840000,1237.5881,3762.1723
2010-02-01,10.4,0.13,8506.1,181.000,0.02492073820764800,1.297428731490630000,1224.5828,3721.4996
2010-03-01,10.2,0.16,8574.3,183.300,0.41062835365710800,3.546858399361520000,1211.5438,3698.7987
2010-04-01,9.5,0.20,8599.5,184.400,0.17368849106974300,4.420135531475310000,1208.8840,3705.4917
2010-05-01,9.3,0.20,8581.9,184.800,0.07751973542377210,4.831695922228600000,1200.2140,3696.8575
2010-06-01,9.6,0.18,8604.1,183.500,-0.09762670846738880,3.338932403111210000,1190.1335,3679.7689
2010-07-01,9.7,0.18,8574.5,184.100,0.02110430573715090,2.760574423619400000,1181.4892,3657.4147
2010-08-01,9.5,0.19,8605.3,184.900,0.13806642784080700,2.458036823965220000,1182.7922,3655.0746
2010-09-01,9.2,0.19,8647.1,184.900,0.05817362307155690,3.029367510204280000,1185.7564,3643.1428
2010-10-01,9.0,0.19,8707.9,186.600,0.12451988884769600,2.855960461873150000,1185.3291,3630.3341
2010-11-01,9.3,0.19,8773.1,187.700,0.04206464238195070,1.331675712822610000,1188.4727,3631.1309
2010-12-01,9.1,0.18,8855.2,189.700,0.17184407892030900,-1.093989308150460000,1195.5718,3624.5123
2011-01-01,9.8,0.17,8847.3,192.700,0.47632300539741400,-3.084314459410230000,1194.3303,3608.6709
2011-02-01,9.5,0.16,8884.4,195.800,0.49313650254516200,-1.150214131997700000,1200.0505,3570.2972
2011-03-01,9.2,0.14,8997.7,199.200,0.97510720305093800,3.722582208565130000,1209.1056,3532.6133
2011-04-01,8.7,0.10,9052.8,203.100,0.64394295354569900,4.400150538854410000,1217.1456,3512.2217
2011-05-01,8.7,0.09,9022.9,204.100,0.47041875272336400,2.740774171200050000,1232.9855,3504.1099
2011-06-01,9.3,0.09,9111.4,203.900,-0.10709670566992200,-0.655838486575178000,1235.4086,3498.5939
2011-07-01,9.3,0.07,9263.9,204.600,0.08860456667935540,-2.068593534352140000,1239.2463,3493.5797
2011-08-01,9.1,0.10,9459.3,203.200,0.27575889023645000,-0.005253855179874640,1259.2837,3492.6788
2011-09-01,8.8,0.08,9497.8,203.700,0.15184621156946100,3.403775081330600000,1267.7382,3490.9965
2011-10-01,8.5,0.07,9547.6,201.100,-0.20626826333583600,6.133170535000530000,1279.0001,3500.9765
2011-11-01,8.2,0.08,9630.6,201.400,-0.08435613304420600,5.369960552953100000,1291.1388,3512.8282
2011-12-01,8.3,0.07,9726.7,199.800,-0.24665163771381700,4.209817854536680000,1305.9992,3506.6269
2012-01-01,8.8,0.08,9759.4,200.700,0.44001914282675100,2.869575023658710000,1318.7594,3516.6835
2012-02-01,8.7,0.10,9784.4,201.600,0.44029735512763100,2.460531348752390000,1344.0102,3539.0774
2012-03-01,8.4,0.13,9900.7,204.200,0.75945586239308600,2.013639959625620000,1354.7378,3534.1821
2012-04-01,7.7,0.14,9946.5,203.700,0.30210295040803400,1.954970769604140000,1372.8499,3530.5992
2012-05-01,7.9,0.16,9880.6,201.900,-0.11734793663210500,1.504427379173290000,1384.5863,3533.1974
2012-06-01,8.4,0.16,9958.4,199.800,-0.14663968844504900,0.999210391318355000,1402.2780,3526.8703
2012-07-01,8.6,0.16,10003.5,200.100,-0.16297858618256100,0.853481388191322000,1410.6709,3523.3360
2012-08-01,8.2,0.13,10066.5,202.700,0.55651581814370900,0.283253344413613000,1421.9452,3528.1977
2012-09-01,7.6,0.14,10162.7,204.400,0.44622122676113100,-0.322917924379948000,1429.7727,3533.6711
2012-10-01,7.5,0.16,10243.3,203.500,-0.03889251405532320,-0.535503614895437000,1446.6446,3530.2233
2012-11-01,7.4,0.16,10340.4,201.800,-0.47380866948818800,1.177968973320930000,1452.2038,3563.0111
